F_BUS,T_BUS,BR_R,BR_X,BR_B,RATE_A,RATE_B,RATE_C,TAP,SHIFT,BR_STATUS,ANGMIN,ANGMAX,PF,QF,PT,QT,MU_SF,MU_ST,MU_ANGMIN,MU_ANGMAX
5026,5104,0.0014,0.01063,0.00558,310,0,0,0,0,1,0,0,-71.3433525,26.7758255,71.4165007,-26.8413278,0,0,0,0
5026,5375,0.00136,0.00798,0.00399,251,0,0,0,0,1,0,0,71.576705,-73.7016511,-71.4483119,74.008333,0,0,0,0
5027,5098,0.00294,0.01659,0.00893,409,0,0,0,0,1,0,0,15.4913959,-135.243486,-15.0135574,136.909446,0,0,0,0
5027,5469,0.00157,0.01196,0.00628,310,0,0,0,0,1,0,0,44.3952936,21.3936436,-44.3613902,-21.8440511,0,0,0,0
5027,5469,0.00157,0.01196,0.00628,310,0,0,0,0,1,0,0,44.3952936,21.3936436,-44.3613902,-21.8440511,0,0,0,0
5027,5481,0.00206,0.01564,0.00821,409,0,0,0,0,1,0,0,-178.411983,71.4561987,179.085516,-67.2658675,0,0,0,0
5097,5028,0.00096,0.00703,0.00399,310,0,0,0,0,1,0,0,157.71727,-30.701377,-157.496902,31.8663215,0,0,0,0
5097,5028,0.00096,0.00703,0.00399,310,0,0,0,0,1,0,0,157.71727,-30.701377,-157.496902,31.8663215,0,0,0,0
5028,5233,0.00165,0.00966,0.00482,310,0,0,0,0,1,0,0,152.719708,-58.6709685,-152.327775,60.4215205,0,0,0,0
5028,5478,0.00394,0.01736,0.00808,409,0,0,0,0,1,0,0,152.924096,-7.71167439,-152.103572,10.4211821,0,0,0,0
5029,5142,0.00477,0.02699,0.01452,251,0,0,0,0,1,0,0,76.6418135,-6.41128148,-76.392348,6.18615809,0,0,0,0
5461,5029,0.00376,0.02202,0.01099,251,0,0,0,0,1,0,0,89.6784162,-2.47393438,-89.4118135,2.79128148,0,0,0,0
5312,5030,0.00423,0.02478,0.01237,251,0,0,0,0,1,0,0,-29.4370756,-20.4216921,29.4846474,19.3114051,0,0,0,0
5030,5430,0.00326,0.0248,0.01302,310,0,0,0,0,1,0,0,-109.094647,-41.8614051,109.487139,43.358843,0,0,0,0
5031,5296,0.00345,0.0202,0.01009,251,0,0,0,0,1,0,0,-85.7434892,26.9143641,85.9913996,-26.5987576,0,0,0,0
5408,5031,0.00513,0.02263,0.01054,187,0,0,0,0,1,0,0,-43.2311433,38.3903686,43.3834892,-38.9143641,0,0,0,0
5032,5090,0.00304,0.01718,0.00924,251,0,0,0,0,1,0,0,125.935333,-71.9324528,-125.358069,74.1667339,0,0,0,0
5214,5032,0.0022,0.00969,0.00451,187,0,0,0,0,1,0,0,-68.2335585,14.8454055,68.330902,-14.914459,0,0,0,0
5032,5228,0.0023,0.01751,0.00919,310,0,0,0,0,1,0,0,-166.532198,18.0996462,167.117263,-14.6608477,0,0,0,0
5032,5228,0.0023,0.01751,0.00919,310,0,0,0,0,1,0,0,-166.532198,18.0996462,167.117263,-14.6608477,0,0,0,0
5329,5032,0.00188,0.00829,0.00386,187,0,0,0,0,1,0,0,-91.4711881,-36.9755717,91.638161,37.2876195,0,0,0,0
5034,5033,9e-05,0.00546,0,1209,0,0,1,0,1,0,0,-781.264434,-17.8176758,781.756903,47.6941786,0,0,0,0
5035,5033,0.00084,0.07958,0,243,0,0,1,0,1,0,0,0,-0,0,-0,0,0,0,0
5036,5033,0.00077,0.05006,0,255,0,0,1,0,1,0,0,0,-0,0,-0,0,0,0,0
5037,5033,0.00015,0.01216,0,985,0,0,1,0,1,0,0,308.47,-34.2398657,-308.340105,44.7700134,0,0,0,0
5038,5033,0.00013,0.01255,0,989,0,0,1,0,1,0,0,308.47,-34.2398732,-308.357376,45.1123852,0,0,0,0
5039,5033,8e-05,0.00552,0,994,0,0,1,0,1,0,0,308.47,-34.2398919,-308.401041,38.9980674,0,0,0,0
5040,5033,0.00031,0.01643,0,993,0,0,1,0,1,0,0,308.47,-34.2396833,-308.200824,48.5059938,0,0,0,0
5041,5033,0.00021,0.01142,0,1001,0,0,1,0,1,0,0,308.47,-34.2398367,-308.288315,44.1200305,0,0,0,0
5042,5033,0.00013,0.01345,0,988,0,0,1,0,1,0,0,308.47,-34.2398725,-308.357293,45.9006883,0,0,0,0
5033,5047,0.0004,0.00814,0.5676,2768,0,0,0,0,1,0,0,-572.881855,-68.8127451,574.057775,28.7562613,0,0,0,0
5033,5350,0.00018,0.00367,0.25593,2768,0,0,0,0,1,0,0,473.079961,-88.3505491,-472.711814,67.1147205,0,0,0,0
5033,5384,6e-05,0.00115,0.08036,3146,0,0,0,0,1,0,0,1167.98994,-157.938063,-1167.2472,163.156169,0,0,0,0
5034,5313,0.00114,0.00836,0.00474,409,0,0,0,0,1,0,0,196.012967,3.47266713,-195.62037,-1.12147909,0,0,0,0
5034,5313,0.00114,0.00836,0.00474,409,0,0,0,0,1,0,0,196.012967,3.47266713,-195.62037,-1.12147909,0,0,0,0
5034,5313,0.00114,0.00836,0.00474,409,0,0,0,0,1,0,0,196.012967,3.47266713,-195.62037,-1.12147909,0,0,0,0
5371,5034,0.0033,0.01934,0.00966,251,0,0,0,0,1,0,0,-137.311673,10.5094048,137.875532,-8.28032558,0,0,0,0
5043,5152,0.00598,0.03504,0.0175,251,0,0,0,0,1,0,0,-2.47846091,-10.4433667,2.48369177,8.54613295,0,0,0,0
5043,5284,0.00758,0.04445,0.0222,251,0,0,0,0,1,0,0,-65.6215391,-8.84663335,65.9227844,8.15576335,0,0,0,0
5044,5153,0.0031,0.0236,0.01239,409,0,0,0,0,1,0,0,-193.044169,32.7958383,194.096227,-26.1869223,0,0,0,0
5044,5153,0.0031,0.0236,0.01239,409,0,0,0,0,1,0,0,-193.044169,32.7958383,194.096227,-26.1869223,0,0,0,0
5185,5044,0.0032,0.02431,0.01276,325.5,0,0,0,0,1,0,0,-183.299543,41.3841631,184.294169,-35.2758383,0,0,0,0
5185,5044,0.0032,0.02431,0.01276,325.5,0,0,0,0,1,0,0,-183.299543,41.3841631,184.294169,-35.2758383,0,0,0,0
5046,5045,0.00031,0.02114,0,550,0,0,1,0,1,0,0,-176.665756,-2.17236198,176.749564,7.88754619,0,0,0,0
5045,5120,0.00127,0.01539,1.02213,2020,0,0,0,0,1,0,0,-322.861936,-101.071062,324.024547,-4.37821303,0,0,0,0
5260,5045,0.0005,0.00603,0.40075,2295,0,0,0,0,1,0,0,-1430.68577,118.952525,1439.64078,-57.2815404,0,0,0,0
5413,5045,0.00055,0.00672,0.4467,2020,0,0,0,0,1,0,0,-634.113218,-77.1816682,636.062072,49.6184454,0,0,0,0
5286,5046,0.0115,0.05069,0.0236,187,0,0,0,0,1,0,0,-98.5351908,21.4534498,99.5557558,-19.677638,0,0,0,0
5048,5047,0.00013,0.01253,0,1354,0,0,1,0,1,0,0,-565.294623,-37.4519745,565.667755,73.4161715,0,0,0,0
5047,5179,0.00054,0.01097,0.76512,2768,0,0,0,0,1,0,0,-186.089477,-74.8199087,186.25915,-8.8222653,0,0,0,0
5047,5260,0.00078,0.00944,0.62704,2295,0,0,0,0,1,0,0,-1214.05738,17.9245037,1224.21884,33.3305335,0,0,0,0
5047,5444,0.00019,0.00235,0.15601,2020,0,0,0,0,1,0,0,260.421324,-45.2770279,-260.305429,29.019347,0,0,0,0
5480,5048,0.00268,0.02037,0.0107,310,0,0,0,0,1,0,0,-94.9712673,4.16717898,95.1886557,-3.70950638,0,0,0,0
5480,5048,0.00268,0.02037,0.0107,310,0,0,0,0,1,0,0,-94.9712673,4.16717898,95.1886557,-3.70950638,0,0,0,0
5480,5048,0.00268,0.02037,0.0107,310,0,0,0,0,1,0,0,-94.9712673,4.16717898,95.1886557,-3.70950638,0,0,0,0
5480,5048,0.00268,0.02037,0.0107,310,0,0,0,0,1,0,0,-94.9712673,4.16717898,95.1886557,-3.70950638,0,0,0,0
5050,5049,0.0003,0.025,0,500,0,0,1,0,1,0,0,-299.003037,0.352775087,299.238678,19.2839432,0,0,0,0
5051,5049,0.00024,0.01633,0,409,0,0,1,0,1,0,0,84.6999997,-9.39996077,-84.6847359,10.4385386,0,0,0,0
5052,5049,0.00067,0.0499,0,308,0,0,1,0,1,0,0,-127.921043,12.0056465,128.017099,-4.851573,0,0,0,0
5049,5304,0.00059,0.00713,0.47354,2295,0,0,0,0,1,0,0,686.652834,22.8379021,-684.209902,-47.2133684,0,0,0,0
5049,5350,0.0007,0.0085,0.5646,2295,0,0,0,0,1,0,0,676.619282,45.1646045,-673.783074,-74.8008321,0,0,0,0
5049,8074,0.00142,0.02903,2.02497,2768,0,0,0,0,1,0,0,-517.831863,-54.1793207,521.205407,-108.551816,0,0,0,0
8126,5049,0.006,0.01,0.83,3146,0,0,0,0,1,0,0,702.426301,-190.033039,-676.664932,135.865198,0,0,0,0
5454,5050,0.00279,0.02125,0.01116,310,0,0,0,0,1,0,0,-116.862963,10.6360223,117.201519,-9.32638754,0,0,0,0
5454,5050,0.00279,0.02125,0.01116,310,0,0,0,0,1,0,0,-116.862963,10.6360223,117.201519,-9.32638754,0,0,0,0
5052,8038,0.013,0.054,0.027,186,0,0,0,0,1,0,0,54.2168504,5.19546137,-53.8798332,-6.87662878,0,0,0,0
5052,8124,0.013,0.054,0.027,186,0,0,0,0,1,0,0,73.7041924,-17.2011079,-73.0632306,16.755692,0,0,0,0
5173,5053,0.00088,0.00647,0.00367,310,0,0,0,0,1,0,0,-47.8654694,11.3420783,47.8848586,-11.6032241,0,0,0,0
5173,5053,0.00088,0.00647,0.00367,310,0,0,0,0,1,0,0,-47.8654694,11.3420783,47.8848586,-11.6032241,0,0,0,0
5053,5357,0.00118,0.00895,0.0047,310,0,0,0,0,1,0,0,-124.274859,-10.0417759,124.441608,10.7885517,0,0,0,0
5053,5357,0.00118,0.00895,0.0047,310,0,0,0,0,1,0,0,-124.274859,-10.0417759,124.441608,10.7885517,0,0,0,0
5054,5223,0.00543,0.03069,0.01651,251,0,0,0,0,1,0,0,51.1501072,-0.452345419,-51.0220048,-0.650124646,0,0,0,0
5056,5055,0.00023,0.01209,0,913,0,0,1,0,1,0,0,-124.238223,-2.33943945,124.269503,3.98367487,0,0,0,0
5057,5055,0.00023,0.01324,0,1036,0,0,1,0,1,0,0,0,-0,0,-0,0,0,0,0
5058,5055,0.00031,0.01928,0,1023,0,0,1,0,1,0,0,317.349999,-35.2299906,-317.068233,52.7540199,0,0,0,0
5055,5196,0.00034,0.0041,0.275,2020,0,0,0,0,1,0,0,751.348559,-44.1541649,-749.657535,33.3137952,0,0,0,0
5187,5056,0.01355,0.05765,0.02883,187,0,0,0,0,1,0,0,20.4084422,-10.4746097,-20.3491448,7.46065563,0,0,0,0
5197,5056,0.0075,0.04397,0.02196,263.55,0,0,0,0,1,0,0,-103.454779,18.3731574,104.187368,-16.5712162,0,0,0,0
5060,5059,0.00378,0.07811,0,151,0,0,1,0,1,0,0,-56.2534659,16.4521106,56.3670462,-14.1050839,0,0,0,0
5059,5426,0.00507,0.02868,0.01543,251,0,0,0,0,1,0,0,38.5172547,23.717948,-38.4230396,-24.9049541,0,0,0,0
8148,5059,0.00396,0.03012,0.01581,310,0,0,0,0,1,0,0,95.2042818,10.2595423,-94.884301,-9.61286413,0,0,0,0
5061,5060,0.00305,0.13464,0,200,0,0,1,0,1,0,0,-43.8648201,27.2771381,43.9320755,-24.3081985,0,0,0,0
5060,8065,0.00719,0.04106,0.00617,98,0,0,0,0,1,0,0,12.3213904,7.85608785,-12.3076043,-8.48011262,0,0,0,0
5062,5061,0.00697,0.17819,0,100,0,0,1,0,1,0,0,-43.74,-12.39,43.8648201,15.5810618,0,0,0,0
5064,5063,0.00013,0.00901,0,1277,0,0,1,0,1,0,0,-825.082361,-6.69823298,825.866501,61.0452209,0,0,0,0
5064,5063,0.00013,0.00901,0,1277,0,0,1,0,1,0,0,-825.082361,-6.69823298,825.866501,61.0452209,0,0,0,0
5065,5063,0.00025,0.01754,0,290,0,0,1,0,1,0,0,10.5999998,5.39980242,-10.5996892,-5.37800707,0,0,0,0
5066,5063,0.00142,0.09165,0,213,0,0,1,0,1,0,0,0,-0,0,-0,0,0,0,0
5067,5063,0.00011,0.01076,0,1078,0,0,1,0,1,0,0,438.269999,123.135615,-438.07387,-103.950625,0,0,0,0
5068,5063,0.00017,0.0113,0,1073,0,0,1,0,1,0,0,438.269999,86.8086934,-437.976404,-67.2932801,0,0,0,0
5069,5063,0.00021,0.01202,0,1079,0,0,1,0,1,0,0,438.269999,75.0802105,-437.91031,-54.4922773,0,0,0,0
5063,5304,0.00078,0.0095,0.6308,2020,0,0,0,0,1,0,0,284.698853,-27.9255921,-284.14235,-36.8471283,0,0,0,0
5322,5063,0.00026,0.00314,0.20858,2295,0,0,0,0,1,0,0,-796.314514,-55.5054755,797.778606,49.5506746,0,0,0,0
5063,5401,0.0005,0.01016,0.70838,3146,0,0,0,0,1,0,0,-1079.3391,-6.8369188,1084.46732,29.9866813,0,0,0,0
5064,5125,0.00095,0.00721,0.00379,409,0,0,0,0,1,0,0,231.489747,-4.3645349,-231.038563,7.36168897,0,0,0,0
5064,5125,0.00095,0.00721,0.00379,409,0,0,0,0,1,0,0,231.489747,-4.3645349,-231.038563,7.36168897,0,0,0,0
5064,5125,0.00095,0.00721,0.00379,409,0,0,0,0,1,0,0,231.489747,-4.3645349,-231.038563,7.36168897,0,0,0,0
5064,5125,0.00095,0.00721,0.00379,409,0,0,0,0,1,0,0,231.489747,-4.3645349,-231.038563,7.36168897,0,0,0,0
5143,5064,0.00084,0.00642,0.00337,409,0,0,0,0,1,0,0,-215.365533,-0.737267178,215.711911,3.00486852,0,0,0,0
5143,5064,0.00084,0.00642,0.00337,409,0,0,0,0,1,0,0,-215.365533,-0.737267178,215.711911,3.00486852,0,0,0,0
5143,5064,0.00084,0.00642,0.00337,409,0,0,0,0,1,0,0,-215.365533,-0.737267178,215.711911,3.00486852,0,0,0,0
5070,5128,0.00204,0.00902,0.0042,187,0,0,0,0,1,0,0,48.6526468,-18.672139,-48.6026462,18.4290476,0,0,0,0
5425,5070,0.00111,0.00651,0.00325,251,0,0,0,0,1,0,0,123.455494,3.01482383,-123.302647,-2.47786103,0,0,0,0
5138,5071,0.0037,0.02168,0.01083,251,0,0,0,0,1,0,0,-13.2675405,28.1657534,13.2996865,-29.2239709,0,0,0,0
5071,5359,0.00459,0.03488,0.01831,310,0,0,0,0,1,0,0,-87.4096865,8.22397093,87.7193349,-7.97016303,0,0,0,0
5103,5072,0.00114,0.00868,0.00456,310,0,0,0,0,1,0,0,168.058153,-19.9441897,-167.764761,21.6708424,0,0,0,0
5103,5072,0.00114,0.00868,0.00456,310,0,0,0,0,1,0,0,168.058153,-19.9441897,-167.764761,21.6708424,0,0,0,0
5103,5072,0.00114,0.00868,0.00456,310,0,0,0,0,1,0,0,168.058153,-19.9441897,-167.764761,21.6708424,0,0,0,0
5103,5072,0.00114,0.00868,0.00456,310,0,0,0,0,1,0,0,168.058153,-19.9441897,-167.764761,21.6708424,0,0,0,0
5103,5072,0.00114,0.00868,0.00456,310,0,0,0,0,1,0,0,168.058153,-19.9441897,-167.764761,21.6708424,0,0,0,0
5116,5072,0.00108,0.0079,0.00448,310,0,0,0,0,1,0,0,-136.479819,13.3520921,136.662626,-12.5129839,0,0,0,0
5116,5072,0.00108,0.0079,0.00448,310,0,0,0,0,1,0,0,-136.479819,13.3520921,136.662626,-12.5129839,0,0,0,0
5121,5073,0.00516,0.02272,0.01058,187,0,0,0,0,1,0,0,-46.810997,19.1161295,46.9242902,-19.8588038,0,0,0,0
5484,5073,0.0111,0.06505,0.03248,251,0,0,0,0,1,0,0,56.0839925,-19.2129912,-55.7542902,17.3588038,0,0,0,0
5074,5147,0.0043,0.03272,0.01718,310,0,0,0,0,1,0,0,62.1453974,22.9922,-61.9761297,-23.622579,0,0,0,0
5074,5331,0.00369,0.02161,0.01079,251,0,0,0,0,1,0,0,-68.0444895,35.6849764,68.2392232,-35.7548934,0,0,0,0
5075,5267,0.02194,0.09333,0.04668,187,0,0,0,0,1,0,0,12.6999831,-3.01630308,-12.6688563,-2.15132457,0,0,0,0
5075,5377,0.02449,0.10791,0.05023,187,0,0,0,0,1,0,0,-16.6599831,1.89630308,16.7245893,-7.32224829,0,0,0,0
5077,5076,0.0015,0.06519,0,260,0,0,1,0,1,0,0,-38.7347346,51.5495392,38.7862768,-49.3095167,0,0,0,0
5227,5076,0.00533,0.02268,0.01134,187,0,0,0,0,1,0,0,38.9724233,-49.8059346,-38.7862768,49.3095167,0,0,0,0
8108,5077,0.00971,0.05831,0.00791,98,0,0,0,0,1,0,0,-20.0659214,-42.0266023,20.2447346,42.1642608,0,0,0,0
5160,5078,0.00399,0.01757,0.00818,187,0,0,0,0,1,0,0,85.5275874,2.49847407,-85.2661486,-2.25839304,0,0,0,0
5079,5138,0.00181,0.01379,0.00724,310,0,0,0,0,1,0,0,-90.4913833,22.5930592,90.6274543,-22.3949243,0,0,0,0
5079,5138,0.00181,0.01379,0.00724,310,0,0,0,0,1,0,0,-90.4913833,22.5930592,90.6274543,-22.3949243,0,0,0,0
5378,5079,0.00152,0.00891,0.00445,409,0,0,0,0,1,0,0,-142.484786,57.2941067,142.792767,-56.0061184,0,0,0,0
5142,5080,0.00553,0.03127,0.01682,251,0,0,0,0,1,0,0,60.6000987,-3.89677637,-60.4191907,3.03090774,0,0,0,0
5080,5328,0.00866,0.03817,0.01777,187,0,0,0,0,1,0,0,22.8091907,-13.6909077,-22.756535,11.9263178,0,0,0,0
5081,5163,0.00516,0.03024,0.0151,251,0,0,0,0,1,0,0,-96.2676496,-7.41649753,96.6928381,8.19105555,0,0,0,0
5221,5081,0.00517,0.0228,0.01061,187,0,0,0,0,1,0,0,5.18523524,6.76397031,-5.1815355,-7.94855063,0,0,0,0
5081,5377,0.0068,0.039,0.005,221,0,0,0,0,1,0,0,11.6191851,-10.0849518,-11.6052774,9.59823806,0,0,0,0
5082,5086,0.00219,0.01283,0.00641,251,0,0,0,0,1,0,0,-42.2165079,55.8558878,42.3129272,-56.0065943,0,0,0,0
5082,5330,0.00214,0.01253,0.00625,409,0,0,0,0,1,0,0,-203.635681,38.3791984,204.454773,-34.284804,0,0,0,0
5082,5440,0.00107,0.00605,0.00326,409,0,0,0,0,1,0,0,143.632189,-123.195086,-143.291321,124.754516,0,0,0,0
5084,5083,0.00024,0.01146,0,1295,0,0,1,0,1,0,0,-644.389969,-70.457975,645.299317,113.879316,0,0,0,0
5083,5295,7e-05,0.00134,0.09371,2768,0,0,0,0,1,0,0,-601.491271,8.29447003,601.714863,-14.6364072,0,0,0,0
5083,5322,0.0007,0.00853,0.56646,2020,0,0,0,0,1,0,0,-59.3446939,-5.06035775,59.3709631,-58.7068678,0,0,0,0
5083,5464,0.0002,0.00237,0.15714,2020,0,0,0,0,1,0,0,178.634649,34.423514,-178.575019,-51.503056,0,0,0,0
5357,5084,0.00149,0.01134,0.00596,310,0,0,0,0,1,0,0,-139.79966,-0.965610777,140.063323,2.31265832,0,0,0,0
5357,5084,0.00149,0.01134,0.00596,310,0,0,0,0,1,0,0,-139.79966,-0.965610777,140.063323,2.31265832,0,0,0,0
5357,5084,0.00149,0.01134,0.00596,310,0,0,0,0,1,0,0,-139.79966,-0.965610777,140.063323,2.31265832,0,0,0,0
5157,5085,0.00229,0.01293,0.00695,251,0,0,0,0,1,0,0,28.7307936,-26.9308036,-28.6987282,26.3503042,0,0,0,0
5085,5468,0.00181,0.00797,0.00371,187,0,0,0,0,1,0,0,-22.6012718,-40.8903042,22.6369631,40.6385477,0,0,0,0
5086,5177,0.00288,0.01629,0.00876,251,0,0,0,0,1,0,0,-14.757108,14.0207021,14.7682177,-14.9286074,0,0,0,0
5086,5210,0.00527,0.02323,0.01081,187,0,0,0,0,1,0,0,-42.0373055,-16.5868522,42.1333312,15.8036588,0,0,0,0
5086,5447,0.00451,0.01917,0.00959,187,0,0,0,0,1,0,0,-77.5585137,32.4927444,77.8472108,-32.3275993,0,0,0,0
5257,5087,0.00596,0.02626,0.01222,187,0,0,0,0,1,0,0,-34.7316112,-1.72104799,34.7968266,0.657097376,0,0,0,0
5087,5345,0.00569,0.03217,0.01731,251,0,0,0,0,1,0,0,-75.0454572,9.36982593,75.3401013,-9.62436567,0,0,0,0
5087,5348,0.0048,0.02814,0.01405,251,0,0,0,0,1,0,0,36.1186306,-11.1969233,-36.0574237,9.99698779,0,0,0,0
5089,5088,0.00382,0.09418,0,150,0,0,1,0,1,0,0,0,-0,0,-0,0,0,0,0
5088,5290,0.00328,0.01851,0.00996,251,0,0,0,0,1,0,0,57.7292411,1.27464254,-57.6323054,-1.84972944,0,0,0,0
5088,5393,0.00614,0.03602,0.01799,251,0,0,0,0,1,0,0,-57.7292411,-1.27464254,57.9105201,0.300476211,0,0,0,0
5090,5122,0.00277,0.0122,0.00568,187,0,0,0,0,1,0,0,-21.8463562,42.5415221,21.9035256,-42.9240149,0,0,0,0
5090,5230,0.00189,0.00834,0.00388,187,0,0,0,0,1,0,0,-60.932382,42.3463297,61.0254982,-42.3695802,0,0,0,0
5090,5311,0.00167,0.0098,0.00489,251,0,0,0,0,1,0,0,99.3968075,6.3642864,-99.2490092,-6.04417827,0,0,0,0
5171,5091,0.00311,0.01823,0.0091,251,0,0,0,0,1,0,0,61.6239646,-2.85817988,-61.5173856,2.47435662,0,0,0,0
5091,5257,0.00494,0.02894,0.01445,251,0,0,0,0,1,0,0,56.1873856,-3.98435662,-56.0460353,3.2154875,0,0,0,0
5092,5186,0.00539,0.03162,0.01579,251,0,0,0,0,1,0,0,-7.92559564,19.7876489,7.94908441,-21.4168037,0,0,0,0
5453,5092,0.00849,0.03611,0.01806,187,0,0,0,0,1,0,0,77.4546975,-3.51179344,-77.0057779,3.37959331,0,0,0,0
5475,5092,0.00472,0.02665,0.01434,251,0,0,0,0,1,0,0,-67.0899189,27.7880527,67.3113735,-28.1572422,0,0,0,0
5093,5291,0.00299,0.01754,0.00876,251,0,0,0,0,1,0,0,56.906033,82.5165282,-56.6443593,-81.9814571,0,0,0,0
5332,5093,0.00371,0.02175,0.01086,251,0,0,0,0,1,0,0,-111.039918,-52.3734066,111.534345,54.0318584,0,0,0,0
5093,5434,0.0015,0.01141,0.00599,310,0,0,0,0,1,0,0,-108.210189,49.371808,108.393943,-48.6650989,0,0,0,0
5093,5434,0.0015,0.01141,0.00599,310,0,0,0,0,1,0,0,-108.210189,49.371808,108.393943,-48.6650989,0,0,0,0
5094,5381,0.00329,0.025,0.01312,310,0,0,0,0,1,0,0,56.3237114,1.92175794,-56.230719,-2.68776001,0,0,0,0
5485,5094,0.00237,0.01799,0.00945,310,0,0,0,0,1,0,0,59.0571096,2.16417705,-58.9837114,-2.67175794,0,0,0,0
5277,5095,0.0038,0.01676,0.0078,187,0,0,0,0,1,0,0,-8.27794958,-51.6689719,8.36957871,51.1948847,0,0,0,0
5341,5095,0.00257,0.01134,0.00528,187,0,0,0,0,1,0,0,40.7285464,60.2564559,-40.6095787,-60.3348847,0,0,0,0
5305,5096,0.00176,0.01289,0.0073,310,0,0,0,0,1,0,0,156.352777,-7.12339747,-155.967489,9.12972948,0,0,0,0
5305,5096,0.00176,0.01289,0.0073,310,0,0,0,0,1,0,0,156.352777,-7.12339747,-155.967489,9.12972948,0,0,0,0
5305,5096,0.00176,0.01289,0.0073,310,0,0,0,0,1,0,0,156.352777,-7.12339747,-155.967489,9.12972948,0,0,0,0
5096,5412,0.00234,0.01373,0.00686,251,0,0,0,0,1,0,0,79.7148555,-0.820764355,-79.581537,0.839073419,0,0,0,0
5097,5125,0.00078,0.00569,0.00322,409,0,0,0,0,1,0,0,-199.00227,19.001377,199.279617,-17.3402927,0,0,0,0
5097,5125,0.00078,0.00569,0.00322,409,0,0,0,0,1,0,0,-199.00227,19.001377,199.279617,-17.3402927,0,0,0,0
5098,5453,0.00529,0.04026,0.02114,310,0,0,0,0,1,0,0,-133.598557,70.3101834,134.63174,-64.8905825,0,0,0,0
5098,5475,0.01191,0.05066,0.02533,187,0,0,0,0,1,0,0,-7.60788553,42.5221886,7.8099189,-44.5880527,0,0,0,0
5099,5195,0.00308,0.0174,0.00936,409,0,0,0,0,1,0,0,-143.004145,161.578762,144.207173,-155.880752,0,0,0,0
5099,5339,0.00266,0.01561,0.00779,409,0,0,0,0,1,0,0,75.3741447,58.5849212,-75.1703401,-58.3124081,0,0,0,0
5229,5100,0.00057,0.00414,0.00235,310,0,0,0,0,1,0,0,-124.770531,-11.7647388,124.851201,12.089631,0,0,0,0
5229,5100,0.00057,0.00414,0.00235,310,0,0,0,0,1,0,0,-124.770531,-11.7647388,124.851201,12.089631,0,0,0,0
5250,5100,0.00124,0.0091,0.00516,409,0,0,0,0,1,0,0,204.863482,-10.1566784,-204.395627,13.0155979,0,0,0,0
5250,5100,0.00124,0.0091,0.00516,409,0,0,0,0,1,0,0,204.863482,-10.1566784,-204.395627,13.0155979,0,0,0,0
5250,5100,0.00124,0.0091,0.00516,409,0,0,0,0,1,0,0,204.863482,-10.1566784,-204.395627,13.0155979,0,0,0,0
5100,5352,0.00056,0.00426,0.00224,310,0,0,0,0,1,0,0,170.517239,-34.793028,-170.364754,35.7038012,0,0,0,0
5100,5352,0.00056,0.00426,0.00224,310,0,0,0,0,1,0,0,170.517239,-34.793028,-170.364754,35.7038012,0,0,0,0
5231,5101,0.01968,0.08674,0.04038,187,0,0,0,0,1,0,0,-49.375959,0.132036573,49.7893213,-3.04283774,0,0,0,0
5103,5102,0.00026,0.0114,0,1345,0,0,1,0,1,0,0,-653.922316,-16.4868022,654.922328,60.3334662,0,0,0,0
5103,5102,0.00026,0.0114,0,1345,0,0,1,0,1,0,0,-653.922316,-16.4868022,654.922328,60.3334662,0,0,0,0
5102,5304,0.00023,0.00277,0.18414,2295,0,0,0,0,1,0,0,-676.152462,-74.5256009,677.095857,65.1137287,0,0,0,0
5384,5102,0.00039,0.0047,0.31216,2020,0,0,0,0,1,0,0,296.984448,-54.3696224,-296.673523,23.0302001,0,0,0,0
5464,5102,0.00028,0.00339,0.22498,2020,0,0,0,0,1,0,0,337.309404,47.3233724,-337.018671,-69.1715316,0,0,0,0
5103,5130,0.00117,0.00856,0.00485,310,0,0,0,0,1,0,0,116.531934,33.1272765,-116.377387,-32.5341082,0,0,0,0
5103,5130,0.00117,0.00856,0.00485,310,0,0,0,0,1,0,0,116.531934,33.1272765,-116.377387,-32.5341082,0,0,0,0
5104,5199,0.00503,0.02843,0.01529,251,0,0,0,0,1,0,0,63.2926061,-32.0852472,-63.0670413,31.6526204,0,0,0,0
5447,5104,0.00135,0.01026,0.00539,310,0,0,0,0,1,0,0,-172.342923,-6.49537129,172.706376,8.66052549,0,0,0,0
5447,5104,0.00135,0.01026,0.00539,310,0,0,0,0,1,0,0,-172.342923,-6.49537129,172.706376,8.66052549,0,0,0,0
5104,5480,0.00236,0.01795,0.00942,310,0,0,0,0,1,0,0,-157.63959,11.5142129,158.170595,-8.5236949,0,0,0,0
5104,5480,0.00236,0.01795,0.00942,310,0,0,0,0,1,0,0,-157.63959,11.5142129,158.170595,-8.5236949,0,0,0,0
5104,5480,0.00236,0.01795,0.00942,310,0,0,0,0,1,0,0,-157.63959,11.5142129,158.170595,-8.5236949,0,0,0,0
5104,5480,0.00236,0.01795,0.00942,310,0,0,0,0,1,0,0,-157.63959,11.5142129,158.170595,-8.5236949,0,0,0,0
5106,5105,0.00709,0.19751,0,82,0,0,1,0,1,0,0,0,-0,0,-0,0,0,0,0
5107,5105,0.00966,0.19527,0,75,0,0,1,0,1,0,0,0,-0,0,-0,0,0,0,0
